Interval,GMTIntervalEnd,Settlement Location,Pnode,LMP,MLC,MCC,MEC
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.BIGBEND.1_8,WAUEBIGBENDPLT1,14.3054,-2.5506,-11.4238,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.CRK1.CROCKER,WAUECROCKERWUNCROCKER_WIND_RA,18.3284,-1.0715,-8.8800,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.FSE,WAUE.FSE_H,10.6655,-1.8326,-15.7817,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.FTPECK.1_3,WAUEFTPECKPLT1,19.5237,-0.7316,-8.0246,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.FTPECK.4_5,WAUEFTPECKPLT2,19.4433,-0.7926,-8.0440,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.FTRANDALL.1_2,WAUEFTRANDLPLT1,12.0850,-2.2258,-13.9690,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.FTRANDALL.3_8,WAUEFTRANDLPLT2,12.2207,-2.1954,-13.8638,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.GARRISON.1_3,WAUEGARRISNPLT1,19.2560,-1.7804,-7.2435,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.GARRISON.4_5,WAUEGARRISNPLT2,19.3887,-1.8071,-7.0841,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.GAVINSPT.1_3,WAUEGAVINSPLT1,10.9654,-1.4032,-15.9113,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.HCPD.WESS,WAUEWESSPRNGUNWESSPR_1_UNIT_RA,14.1123,-2.3490,-11.8185,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.LCE.WILCK,WAUESULPHSPRUNWILLOWCREEKWF_RA,16.0256,-1.4024,-10.8519,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.MRES.EXR1,WAUEEXIRAWAUNEXIRAW_1_UNIT_RA,19.9929,-0.3912,-7.8958,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.MRES.EXR2,WAUEEXIRAWAUNEXIRAW_2_UNIT_RA,19.9932,-0.3909,-7.8958,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.MRES.EXR3,WAUEEXIRAWAUNEXIRAW_3_UNIT_RA,19.9946,-0.3895,-7.8958,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.MRES.WTRN,WAUEWATERPPUNWATERP_1_UNIT_RA,18.2431,-0.9276,-9.1092,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.NGRM.WILDSPRINGS,WAUENUNDRWDUNWILDSP_SOLAR_RA,15.0206,-1.9149,-11.3444,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.NMCA.ALGONA,WAUEALGONAMUNALGONA_1_UNIT_RA,21.6434,-0.4273,-6.2092,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.NMCA.ALTAMUN,WAUEALTAMUNUNNMCA_ALTAMUN_RA,16.9496,-0.6107,-10.7196,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.NMCA.BANCROFT,WAUEBNCRUNBANCROFT_RA,19.5823,0.4923,-9.1898,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.NMCA.COONRAPIDS,WAUECOONRPMUUNCOONRAPIDS_RA,20.7100,0.5952,-8.1651,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.NMCA.GRAETTINGER,WAUEGRAETNMUUNGRAETTINGER_RA,18.9786,-0.4082,-8.8931,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.NMCA.GRUNDYCENTER,WAUEGNDYUNGRUNDYCENTER_RA,27.8350,-0.4473,0.0024,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.NMCA.LAURENS,WAUECLRMUNLAURENS_RA,18.8237,0.1900,-9.6462,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.NMCA.MILFORD,WAUEMLFRDTCBUNMILFORD_RA,17.4051,-0.8125,-10.0622,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.NMCA.NEAL4,WAUENLS_WAUEUNJOU_NMCA_UNIT_RA,8.3524,-1.0874,-18.8400,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.NMCA.NEWHAMPTON,WAUENHAMPTCBUNNEWHAMPT_UNIT3_RA,28.4558,0.2089,-0.0330,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.NMCA.SPENCER,WAUESPENCERUNSPENCER_RA,16.7730,-0.7643,-10.7426,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.NMCA.SUMNER,WAUESUMNERJUNSUMNER_RA,28.6633,0.0772,0.3063,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.NMCA.WESTBEND,WAUEWBENDMUNUNWESTBEND_RA,20.7288,-0.3059,-7.2452,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.NMCA.WS4,WAUEWSECWAUEUNWSEC4_JOU_RA,21.6175,-0.7901,-5.8723,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.NTWK,WAUE.NTWK_H,17.5923,-0.6745,-10.0131,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.NWPS.AB1,WAUEABDNSBTUNABDNSB_1_UNIT_RA,19.1286,-0.3291,-8.8222,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.NWPS.AB2,WAUEABDNSBTUNCT2_UNIT_RA,19.1286,-0.3291,-8.8222,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.NWPS.AUR,WAUEMTVERNUNAURORA_WIND_RA,13.5322,-2.4531,-12.2945,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.NWPS.BEETHOVEN,WAUETRIPPUNNWPS_BH__UNIT_RA,12.3035,-2.1767,-13.7996,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.NWPS.BIGSTONE1,WAUEBIG_WAUEUNBIG_WAU1_UNIT_RA,19.0376,-0.8394,-8.4028,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.NWPS.BRUL,WAUEMTVERNUNBRULE_WIND_RA,13.5322,-2.4531,-12.2945,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.NWPS.COYOTE1,WAUECOY_WAUEUNCOY_WAU1_UNIT_RA,21.8544,-0.5881,-5.8373,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.NWPS.GLAN,WAUEWESTPRKPLT1,16.1284,-1.7087,-10.4427,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.NWPS.NEAL4,WAUENLS_WAUEUNNEALS4_JOU_RA,8.3524,-1.0874,-18.8400,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.NWPS.OTE,WAUEREDFLDUNOAK_TREE_UNIT_RA,17.1981,-1.3985,-9.6832,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.NWPS.TITAN,WAUETITANWFUNTITAN1WF_UNIT_RA,16.2436,-1.5936,-10.4427,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.OAHE.1,WAUEOAHEUNOAHE_1_UNIT_RA,14.0903,-2.7889,-11.4007,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.OAHE.2_7,WAUEOAHEPLT1,14.0686,-2.7912,-11.4201,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.OLVR.OLVR,WAUELELANDOUNOLVR_WIND_RA,18.5954,-1.6519,-8.0325,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.OPPD.GRPR1,WAUEGRPRAIRUNGRPR1_WIND_RA,13.1238,-3.0126,-12.1435,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.PCWF.PCWF,WAUEGRANITFUNPALMERCREEK_WF_RA,19.6057,-0.6701,-8.0041,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.SLWF.SLWF,WAUEROSE_HILUNSWEETLAND_WIND_RA,15.2505,-2.2338,-10.7956,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.SUEZ.TPLH,WAUE.SUEZ.TPLH_H,15.2773,-2.3782,-10.6244,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.VOLT.0152,V152_DDR,20.8315,0.1793,-7.6276,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE.VOLT.0172,V172_DDR,20.0207,-0.4243,-7.8348,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE_BEPM,WAUE_BEPM_LA,19.2890,-0.4888,-8.5021,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE_BEPM_NMCA,WAUE_BEPM_NMCA_LA,20.9093,-0.2906,-7.0799,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE_BEPM_NMCA_CRMUBTC1,WAUE_BEPM_NMCA_CRMUBTC1_LA,20.7031,0.6099,-8.1867,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE_EWA,WAUE_EWA_LA,15.2147,-1.7531,-11.3121,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE_HCPD_NTWK,WAUE_HCPD_NTWK_LA,15.7651,-1.2037,-11.3110,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE_HMMU,WAUE_HMMU_LA,20.2054,0.1357,-8.2102,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE_MEAN_RFIA,WAUE_MEAN_RFIA_LA,27.2922,-0.7277,-0.2600,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE_MECB,WAUE_MECB_LA,18.4413,0.1380,-9.9766,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE_MMPA,WAUE_MMPA_LA,21.9063,-0.1498,-6.2238,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE_MRES,WAUE_MRES_LA,17.0611,-0.5573,-10.6615,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE_NSP_BERTHOLD,WAUE_NSP_BERTHOLD_LA,20.6965,-0.1298,-7.4535,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE_NWMT_HLL,WAUE_NWMT_HLL_LA,19.5237,-0.7316,-8.0246,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE_NWPS_NTWK,WAUE_NWPS_NTWK_LA,15.5293,-1.2004,-11.5502,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE_OTP,WAUE_OTP_LA,22.1600,0.7190,-6.8389,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE_OTPW,WAUE_OTPW_LA,21.4702,0.2186,-7.0282,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE_UGPM,WAUE_UGPM_LA,17.5978,-0.9616,-9.7205,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE_UGPM_BEPM,WAUE_UGPM_BEPM_LA,18.2706,-0.4758,-9.5335,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE_UGPM_BEPMNI,WAUE_UGPM_BEPMNI_LA,18.7465,-0.1204,-9.4130,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE_UGPM_COSUPP,WAUE_UGPM_COSUPP_LA,13.4186,-1.9028,-12.9585,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE_UGPM_EWA,WAUE_UGPM_EWA_LA,15.2147,-1.7531,-11.3121,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE_UGPM_HARLAN,WAUE_UGPM_HARLAN_LA,20.2054,0.1357,-8.2102,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE_UGPM_HCPD,WAUE_UGPM_HCPD_LA,15.7748,-0.9722,-11.5329,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE_UGPM_HILINE,WAUE_UGPM_HILINE_LA,19.5237,-0.7316,-8.0246,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE_UGPM_MMPA,WAUE_UGPM_MMPA_LA,21.9063,-0.1498,-6.2238,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE_UGPM_MRES,WAUE_UGPM_MRES_LA,17.4395,-0.3876,-10.4528,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE_UGPM_NWPS,WAUE_UGPM_NWPS_LA,14.9180,-1.4746,-11.8873,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WAUE_UGPM_OTP,WAUE_UGPM_OTP_LA,22.5411,1.0124,-6.7512,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC.BSWF.BSWF,WFECMOORLN1UNBSWF_WIND_RA,17.2274,-1.4787,-9.5737,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC.MVWP.MVWP,WFECDOVERS1UNMAVERICK_WIND_RA,20.9262,-0.6790,-6.6747,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC.OMPA.NFSOLAR,WFECSNYDER2UNNF_SLR_RA,61.8180,0.9779,32.5603,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC.PEOP.CENTRAHOMAEAST,WFECTHOMAS2UNCENTRAHMA_EAST_RA,50.2400,1.7918,20.1683,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC.PEOP.CENTRAHOMAWEST,WFECTHOMAS2UNCENTRAHOMA_RA,50.2400,1.7918,20.1683,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC.PEOP.LELK,WFECGOTEBOUNLITTL_ELK_WIND_RA,36.3354,0.5229,7.5326,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC.PEOP.LITTLEDIXIE,WFECCOLGATEUNLITTLEDIXIE_RA,48.4291,1.7386,18.4106,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC.PEOP.STUART,WFECASHLAN2UNSTUART_RA,46.2835,1.6257,16.3779,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC_ANA_COMB_CYC_4,WFECANADARKOUN4_RA,82.9400,0.5789,54.0812,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC_ANA_COMB_CYC_5,WFECANADARKOUN5_RA,82.9400,0.5789,54.0812,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC_ANA_COMB_CYC_6,WFECANADARKOUN6_RA,82.9400,0.5789,54.0812,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC_ANA_GENCO_7,WFECANADARKOUNG1_RA,82.9400,0.5789,54.0812,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC_ANA_GENCO_8,WFECANADARKOUNG2_RA,82.8727,0.5116,54.0812,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC_ANA_ORME_10,WFECANADARKOUNG10_RA,82.9020,0.5409,54.0812,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC_ANA_ORME_11,WFECANADARKOUNG11_RA,82.9400,0.5789,54.0812,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC_ANA_ORME_9,WFECANADARKOUNG9_RA,82.9400,0.5789,54.0812,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC_ANA_STEAM_PLANT,WFECANADARKOPLT1,67.9103,0.6868,38.9436,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC_BALKO_WIND_FARM,OKGEBVRCNTY7UNBALKO_WIND_WFE_RA,11.1858,-2.3939,-14.7002,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC_BLUECAN_WIND_FARM,WFEC_BLUECAN_WIND_FARM_H,6.8872,-0.4010,-20.9917,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC_BUFFBEAR_WIND_FARM,WFECBUFBEAR2UNWINDFARM_RA,16.4270,-1.8544,-9.9985,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC_CAPROCK_SOLAR,SPSNORTONCUNWFEC_CAP_SOLAR_RA,10.1732,-0.7042,-17.4025,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC_ENMC,WFEC_ENMC_LA,22.7520,-0.1264,-5.4015,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC_GRANT_COUNTY_WIND,OKGERENFROW7UNGRANT_CO_WIND_RA,15.3303,-1.1656,-11.7840,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC_HUGO_PLANT,WFECHUGOPP4UN1_RA,40.1543,0.6670,11.2075,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC_LC_GAS_PLANT,SPSLOVINGTOPLT1,25.7520,-0.4522,-2.0757,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC_MOORELAND_2,WFECMOORLN1UNMOORELAND_2_RA,17.2274,-1.4787,-9.5737,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC_MOORELAND_3,WFECMOORLN1UNMOORELAND_3_RA,17.2274,-1.4787,-9.5737,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC_MOORELAND_PLANT,WFECMOORLN1UNMOORELAND_1_RA,17.2274,-1.4787,-9.5737,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC_OKGE,WFEC_OKGE_LA,34.2495,0.6754,5.2943,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC_PEOP_LOAD,WFEC_PEOP_LOAD_LA,59.0193,2.0713,28.6681,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC_REDHILLS_WIND_FARM,WFECREDHILLSUNWINDFARM_RA,20.7016,-0.5123,-7.0659,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC_RKYRIDGE_WIND_FARM,CSWSHOBART_JUNROCKYRDG_WIND_RA,27.9388,-0.2404,-0.1006,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC_WFEC,WFEC_LA,44.8542,1.1331,15.4412,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WFEC_WILDCAT_WIND_FARM,SPSLOVINGTOUNWILDCATWIND_RA,25.7520,-0.4522,-2.0757,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.CBW,WRSHAYSUNCEDARBLF_WIND_RA,5.1256,-2.1852,-20.9690,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.CPW,SECIC_PLAINUNWINDFARM_RA,8.6924,-2.9587,-16.6288,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.EMP.CT1,WREMPECUNCTG_1_RA,6.6261,-0.9860,-20.6677,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.EMP.CT2,WREMPECUNCTG_2_RA,6.6261,-0.9860,-20.6677,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.EMP.CT3,WREMPECUNCTG_3_RA,6.6261,-0.9860,-20.6677,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.EMP.CT4,WREMPECUNCTG_4_RA,6.6261,-0.9860,-20.6677,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.EMP.CT5,WREMPECUNCTG_5_RA,6.6261,-0.9860,-20.6677,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.EMP.CT6,WREMPECUNCTG_6_RA,6.6261,-0.9860,-20.6677,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.EMP.CT7,WREMPECUNCTG_7_RA,6.6261,-0.9860,-20.6677,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.ERIE.EC,WRCERIEUNERIE_1_RA,32.2011,0.8899,3.0313,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.ETNA.ASSET1,WRUNRIDGEUNETNA_WIND_RA,6.9549,-1.1935,-20.1315,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.FLATRIDGE3,WRVIOLA7UNFLATRDG3_AEPE_RA,13.9708,-1.2062,-13.1028,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.FLATRIDGE4,WRVIOLA7UNFLATRDG4_INV_RA,13.9708,-1.2062,-13.1028,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.FLATRIDGE5,WRVIOLA7UNFLATRDG5_INV_RA,13.9708,-1.2062,-13.1028,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.FRW.1,SECIFLAT_RDGUNWF1_RA,12.6629,-1.6515,-13.9655,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.FRW.2,SECIFLAT_RDGUNWF2_RA,12.6629,-1.6515,-13.9655,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.GEEC.GT1,WRGORDUNG1_RA,12.8840,-1.1709,-14.2250,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.GEEC.GT2,WRGORDUNG2_RA,12.8840,-1.1709,-14.2250,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.GEEC.GT3,WRGORDUNGT3_RA,12.8840,-1.1709,-14.2250,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.GSEC.DIAMONDVIST,WRUNRIDGEUNDVISTA_WF_GSEC_RA,6.9549,-1.1935,-20.1315,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.HBWA.HBWA,WRSTRAUNHIGHBANKS_WIND_RA,-7.5312,-0.9319,-34.8792,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.HEC.GT1,WRHECGTUN32_RA,9.9404,-1.0186,-17.3209,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.HEC.GT2,WRHECGTUN33_RA,9.9357,-1.0233,-17.3209,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.HEC.GT3,WRHECGTUN34_RA,9.9356,-1.0233,-17.3209,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.HEC.GT4,WRHECGTUN35_RA,9.9367,-1.0223,-17.3209,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.IRSH.IRSH,WRSTRAUNIRISH_CK_RA,-7.5312,-0.9319,-34.8792,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.IWW1.GEN,SECIIRONUNIRONWOOD_WIND_RA,7.7753,-2.4485,-18.0561,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.JAYHAWK,WRJAY_HAWKUNJAYHAWK_WF_RA,-21.1100,-1.1759,-48.2140,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.JEC.1,WRJEFFUN10_RA,1.6931,-1.3904,-25.1964,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.JEC.2,WRJEFFUN11_RA,1.4558,-1.2022,-25.6218,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.JEC.3,WRJEFFUN12_RA,1.4558,-1.2022,-25.6218,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.KCW,OKGEKAYWIND7UNKCW_WIND_RA,16.9030,-1.0013,-10.3755,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.KMW.1,WRKINGMANUNWR_KMW_1_RA,12.6169,-1.3540,-14.3090,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.KMW.2,WRKINGMANUNWR_KMW_2_RA,12.6169,-1.3540,-14.3090,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.LEC.4,WRLECUN26_RA,-17.8706,-0.7867,-45.3638,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.LEC.5,WRLECUN27_RA,-11.6917,-0.6404,-39.3312,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.MCPH.CT1,WRCMCPHUN37_RA,9.5256,-0.8158,-17.9384,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.MCPH.CT2,WRCMCPHUN38_RA,9.5256,-0.8158,-17.9384,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.MCPH.CT3,WRCMCPHUN48_RA,9.5256,-0.8158,-17.9384,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.MCPH.CT4,WRCJOHNUN1_RA,9.5782,-0.7546,-17.9470,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.MIDW.SMOKY1.ENEL,WRWR_SMKHLUNSMOK1_ENEL_RA,-5.0300,-1.7429,-31.5670,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.MIDW.SMOKY2.ENEL,WRWR_SMKHLUNWINDFARM_ENEL_RA,-5.0300,-1.7429,-31.5670,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.MW.COLBY.MW,WRCOLBY3UNGST_RA,8.3711,-3.1294,-16.7794,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.MW.GMEC.MW,WRKNOLL1UNGOODMAN_RA,5.2264,-2.0704,-20.9831,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.MW.GMEC2.MW,WRKNOLL1UNGMEC2_RA,5.2264,-2.0704,-20.9831,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.MW.KSE.MW,WRSAXMANUNKSE_CT_RA,9.2732,-1.0152,-17.9914,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.MW.SMOK2.CU,WRWR_SMKHLUNWINDFARM_SPRM_RA,-5.0300,-1.7429,-31.5670,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.MWE1.MARSHALLWIND,WRROCKUNMARSHALL_WIND_RA,5.6979,-1.2616,-21.3204,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.MWW,SECIHORZN_EUNWINDFARM_RA,6.6019,-1.2299,-20.4480,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.NSW,WRNINNESCAUNWR_NSW_RA,12.6105,-1.3604,-14.3090,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.PEOP.BUZZARDFLOP,WRALLEN4WRUNBUZZARD_FLOP_RA,45.8422,1.5751,15.9873,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.PRW.GEN,WRPRWINDUNPRWIND_WIND_RA,8.7240,-1.6000,-17.9559,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.READ.READ,WREMPECUNREADINGWF_RA,6.6261,-0.9860,-20.6677,28.2798
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.SHARPE.KEPC,WRSHARP_WRUNSHARPE_KEPCO_RA,14.6846,-1.9308,-11.6645,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.SOCW.SOCW,WRSTRAUNSOCW_WIND_RA,-7.5312,-0.9319,-34.8792,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.SPRM.ETNADVISTA,WRUNRIDGEUNDVISTA_WIND_RA,6.9549,-1.1935,-20.1315,28.2799
02/24/2025 08:00:00,02/24/2025 14:00:00,WR.SWITCHGRASS,WR21STUNSWITCHGRAS_MSR_RA,13.6656,-0.8628,-13.7515,28.2799
