Interval,GMTIntervalEnd,Settlement Location,Pnode,LMP,MLC,MCC,MEC
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWJLSTALL,CSWSSTALL_PPPLT1,25.7846,0.4680,-0.7539,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWKNOXLEE5,CSWSKNOXLEEUN5_RA,26.5008,1.1726,-0.7423,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWLIEBERMAN3,CSWSLIEBERMUN3_RA,26.2742,0.9504,-0.7467,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWLIEBERMAN4,CSWSLIEBERMUN4_RA,26.2742,0.9504,-0.7467,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWMATTISON1,CSWSMATTISONUN1_RA,27.4400,0.7380,0.6315,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWMATTISON2,CSWSMATTISONUN2_RA,27.4400,0.7380,0.6315,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWMATTISON3,CSWSMATTISONUN3_RA,27.4401,0.7381,0.6315,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWMATTISON4,CSWSMATTISONUN4_RA,27.4401,0.7381,0.6315,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWMSTURK,CSWSTURK_PPUNCSWMSTURK_RA,25.5180,0.1119,-0.6644,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWNARROWS1,CSWSNARROWSUN1_RA,26.6877,1.1782,-0.5610,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWNORTHEASTERN1,CSWSNE_GASPLT1,26.6637,0.1759,0.4173,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWNORTHEASTERN2,CSWSNE_GASUN2_RA,26.7709,0.2831,0.4173,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWNORTHEASTERN3,CSWSNE_COALUN3_RA,26.3987,0.0730,0.2552,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWRIVERSIDE1,CSWSRIVRSIDEUN1_RA,26.9977,0.7461,0.1810,26.0706
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWRIVERSIDE2,CSWSRIVRSIDEUN2_RA,26.9977,0.7461,0.1810,26.0706
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWRIVERSIDE3,CSWSRIVRSIDEUN3_RA,26.9977,0.7461,0.1810,26.0706
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWRIVERSIDE4,CSWSRIVRSIDEUN4_RA,26.9977,0.7461,0.1810,26.0706
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.7CBY.7CBYWIND,CSWSMATOUN7COWBOY_RA,26.2842,0.5922,-0.3785,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.AECC.DRIFTSAND,CSWSDRFTSND4UNDRIFTSAND_WIND_RA,6.0000,1.2333,-21.3038,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.AECC.WILDHORSE,CSWSTUSKAHOMUNWILDHORSE_RA,26.7447,0.7767,-0.1025,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.EKCW.EKCW,CSWSELK_TAPUNELKCTY_WIND_RA,26.6747,0.5127,0.0915,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.ELK2.ELKCITY2,CSWSROARKUNELKCTY2_FPLP_RA,26.6607,0.4986,0.0915,26.0706
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.FPLP.RSES.MSR,CSWSTERRY_RDUNRS_ENERGY_MSR_RA,24.5535,0.8460,-2.3630,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.GRID.CDL1,CDL1_DDR,27.0711,0.9888,0.0118,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.HCPP.RBPW,CSWSLEONARDUNREDBED_WIND_RA,26.7270,0.7996,-0.1431,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.KCSP.KIOWACTT,CSWSGREATPLAUNKIOWACT_SOLAR_RA,27.5007,1.4847,-0.0545,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.NUEN.CDL1,CSWS.NUEN.CDL1_H,27.0711,0.9888,0.0118,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.NUEN.CSI1,CSI1_DDR,27.5077,0.6703,0.7669,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.NUEN.CSI2,CSI2_DDR,27.4588,0.6881,0.7002,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.NUEN.CSI3,NCSI3_DDR,26.7069,0.5404,0.0960,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.NUEN.GAZA,GAZA_DDR,27.0711,0.9888,0.0118,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.NUEN.MDT1,CSWS.NUEN.MDT1_H,28.1624,1.6856,0.4062,26.0706
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.NUEN.T201,NT201_DDR,27.1107,0.8022,0.2380,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.OKUDC.DIVERSION,CSWS.OKUDC.DIVERSION_H,25.3198,0.6863,-1.4370,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.OKUDC.DVWIND,CSWSOKLAUNIOUNDIVERSION_RA,25.3198,0.6863,-1.4370,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.OMPA.TURK,CSWSTURK_PPUNTURK_OMPA_RA,25.5180,0.1119,-0.6644,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.RRSL.ROCKNRSLR,CSWSHOSSTONUNROCKINGR_SOLAR_RA,26.6892,1.3481,-0.7294,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.RSPA.RUSHSPRWNDA,CSWSTERRY_RDUNRUSH_SPRINGS_A_RA,24.5535,0.8460,-2.3630,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.RSPB.RUSHSPRWNDB,CSWSTERRY_RDUNRUSH_SPRINGS_B_RA,24.5535,0.8460,-2.3630,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.TNSK.CADO,CSWSTREASUREUNCADDO_WIND_RA,25.7979,0.6643,-0.9370,26.0706
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.TNSK.ELKCITY2,CSWSROARKUNELKCTY2_WIND_RA,26.6607,0.4986,0.0915,26.0706
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.TNSK.GATEWAY,CSWSGATEWAY2PLT1,25.9332,0.6272,-0.7645,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.TNSK.GREENCOUNTRY,CSWSJENKSUNCGCC1_RA,26.5142,0.3030,0.1407,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.TNSK.GREENCOUNTRY2,CSWSJENKSUNCGCC2_RA,26.8358,0.6245,0.1407,26.0706
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.TNSK.GREENCOUNTRY3,CSWSJENKSUNCGCC3_RA,26.8358,0.6245,0.1407,26.0706
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.TNSK.KIAPB1,CSWSKIOWAPLT,26.4241,0.4838,-0.1302,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.TNSK.KIAPB2,CSWSKIOWAPLT2,26.3505,0.4102,-0.1302,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0004,CSWS.VOLT.0004_H,26.4438,1.1084,-0.7351,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0044,CSWSSAND_SPGUNSAND_DDR_GEN_RA,26.9756,0.7214,0.1837,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0050,CSWSHARRISONUNHRSN_DDR_GEN_RA,26.5405,1.2082,-0.7382,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0051,CSWS.VOLT.0051_H,28.0889,2.7422,-0.7238,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0053,CSWS.VOLT.0053_H,26.5700,0.9033,-0.4039,26.0706
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0056,PRYORCRK_DDR,27.4588,0.6881,0.7002,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0057,OKMU_DDR,27.2917,1.0558,0.1654,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0060,LEHIGH_DDR,28.1624,1.6856,0.4062,26.0706
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0086,WARRENM_DDR,27.0990,0.8368,0.1917,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0092,CSWS.VOLT.0092_H,27.0563,1.6943,-0.7085,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0114,CSWS.VOLT.0114_H,27.1240,0.6883,0.3652,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0121,V121_DDR,26.4438,1.1084,-0.7351,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0122,V122_DDR,27.0934,0.6508,0.3721,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0124,V124_DDR,26.8644,0.5072,0.2867,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0135,V135_DDR,27.1386,0.8522,0.2158,26.0706
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0144,V144_DDR,27.0888,1.1934,-0.1752,26.0706
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0145,V145_DDR,26.9481,1.0218,-0.1442,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0162,CSWS.VOLT.0162_H,26.4849,1.1484,-0.7341,26.0706
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0164,CSWS.VOLT.0164_H,26.0473,0.6378,-0.6610,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0175,V175_DDR,26.7069,0.5404,0.0960,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0178,CSWS.VOLT.0178_H,26.0473,0.6378,-0.6610,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0193,CSWS.VOLT.0193_H,26.2033,0.7948,-0.6620,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0201,CSWS.VOLT.0201_H,27.1386,0.8522,0.2158,26.0706
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0202,CSWS.VOLT.0202_H,27.1196,0.8163,0.2327,26.0706
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0203,CSWS.VOLT.0203_H,27.0491,0.7389,0.2397,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0204,CSWS.VOLT.0204_H,26.9436,0.4988,0.3743,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0205,CSWS.VOLT.0205_H,26.9548,0.7030,0.1813,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0206,CSWS.VOLT.0206_H,27.1196,0.8163,0.2327,26.0706
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0211,V211_DDR,26.8391,1.5105,-0.7419,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0212,CSWS.VOLT.0212_H,27.2199,0.8020,0.3474,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0213,V213_DDR,27.1245,0.8410,0.2130,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0215,V215_DDR,27.1388,0.7117,0.3566,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0217,V217_DDR,27.2033,0.7859,0.3469,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0218,V218_DDR,26.9572,0.5171,0.3696,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0228,V228_DDR,26.9251,0.6706,0.1840,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0232,V232_DDR,27.1141,0.8473,0.1962,26.0706
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0233,V233_DDR,27.1469,0.8458,0.2306,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0240,V240_DDR,26.9764,0.6504,0.2555,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0244,V244_DDR,27.1196,0.8163,0.2327,26.0706
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0246,MDT1_DDR,28.1624,1.6856,0.4062,26.0706
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0249,V249_DDR,27.1367,0.8549,0.2113,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0250,V250_DDR,25.8042,0.9121,-1.1785,26.0706
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0251,V251_DDR,27.0580,0.7933,0.1942,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.VOLT.0252,V252_DDR,26.9436,0.4988,0.3743,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.WRWE.EAST,CSWSTREASUREUNWHITROCKE_WIND_RA,25.7802,0.6466,-0.9370,26.0706
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.WRWW.WEST,CSWSTONKAWAUNWHITROCKW_WIND_RA,26.3390,0.7071,-0.4386,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS.WTHW.WTHW,CSWSWFRDGUNUN1_WFRDG_RA,26.9112,0.9786,-0.1379,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWSEASTMAN,CSWSEASTMANUNEASTMAN_RA,26.3923,1.0612,-0.7394,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWSLEEPINGBEAR,WFECSLP_BEARUNWINDFARM_RA,25.6497,-0.2072,-0.2136,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWSOUTHWESTERN1,CSWSSW_STAUN1_RA,26.5119,0.6771,-0.2357,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWSOUTHWESTERN2,CSWSSW_STAUN2_RA,26.5119,0.6771,-0.2357,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWSOUTHWESTERN3,CSWSSW_STAUN3_RA,26.5119,0.6771,-0.2357,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWSOUTHWESTERN4,CSWSSW_STAUN4_RA,26.5119,0.6771,-0.2357,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWSOUTHWESTERN5,CSWSSW_STAUN5_RA,26.5119,0.6771,-0.2357,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWSWTURK,CSWSTURK_PPUNCSWSWTURK_RA,25.5180,0.1119,-0.6644,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWS_ETEC_LOAD,CSWS_ETEC_LA,26.5097,1.2447,-0.8055,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWTULSA2,CSWSTULSA_PSUN2_RA,27.0846,0.8179,0.1962,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWTULSA4,CSWSTULSA_PSUN4_RA,27.0846,0.8179,0.1962,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWWELEETKA4,CSWSWELEETKAUN4_RA,27.3828,1.1597,0.1526,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWWELEETKA5,CSWSWELEETKAUN5_RA,27.3828,1.1597,0.1526,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWWELSH1,CSWSWELSHUN1_RA,26.0476,0.6797,-0.7026,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWWELSH3,CSWSWELSHUN3_RA,26.0476,0.6797,-0.7026,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWWILKES1,CSWSWILKESUN1_RA,26.2520,0.8965,-0.7150,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWWILKES2,CSWSWILKESUN2_RA,26.2520,0.8965,-0.7150,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,CSWWILKES3,CSWSWILKESUN3_RA,26.1721,0.8227,-0.7211,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,DEMPSEY_RIDGE_WIND,CSWSDEMPSRDGUNDEMPSEY_WIND_RA,26.6732,0.5111,0.0915,26.0706
02/25/2025 01:00:00,02/25/2025 07:00:00,DENL,MISO,23.4603,-0.2483,-2.3619,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,DERS,MISO,23.4603,-0.2483,-2.3619,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,DOE,DOE,24.5360,0.0570,-1.5915,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,DOGWOOD,MPSPHILLUNDOGWOOD_RA,22.8839,-0.7527,-2.4339,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,DPC,MISO,23.4603,-0.2483,-2.3619,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,DUK,VACS,24.8570,0.1581,-1.3716,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,EDDY,EDDY,44.7239,1.7125,16.9409,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,EDE.KINGSPOINT,EDELAR3821UNKINGSPNT_RA,29.6111,0.6032,2.9374,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,EDE.NEOSHORDGE,WRNEORDGUNNEOSHRDG_RA,26.2255,-0.1444,0.2994,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,EDE.NORTHFORK,EDEASB3491UNNORTHFRK_RA,35.1935,0.4569,8.6661,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,EDE.SLCC,EDESTL4391_PLT,30.0206,0.7021,3.2479,26.0706
02/25/2025 01:00:00,02/25/2025 07:00:00,EDE.VOLT.0234,EDE.VOLT.0234_H,29.9270,0.7576,3.0989,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,EDEP_SWMPEPHUB,EDEP_SWMPEP_H,28.3589,0.3129,1.9754,26.0706
02/25/2025 01:00:00,02/25/2025 07:00:00,EDE_EC_01,EDELAR3821UN1_RA,29.6111,0.6032,2.9374,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,EDE_EC_02,EDELAR3821UN2_RA,29.6111,0.6032,2.9374,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,EDE_EC_03,EDELAR3821UN3_RA,29.6111,0.6032,2.9374,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,EDE_EC_04,EDELAR3821UN4_RA,29.6111,0.6032,2.9374,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,EDE_EDE,EDE_LA,29.1368,0.9112,2.1551,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,EDE_ERW,EDEERWFUNG1_RA,24.9913,-0.5648,-0.5144,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,EDE_MWW,EDEMWWF_EDEUNWINDFARM_RA,23.2530,-0.9023,-1.9153,26.0706
02/25/2025 01:00:00,02/25/2025 07:00:00,EDE_OZD_5,EDEOZRK_BUN5_RA,42.6400,1.0347,15.5348,26.0705
02/25/2025 01:00:00,02/25/2025 07:00:00,EDE_OZD_6,EDEOZRK_BUN6_RA,42.6400,1.0347,15.5348,26.0705
