Interval,GMTIntervalEnd,Settlement Location,Pnode,LMP,MLC,MCC,MEC
02/27/2025 04:00:00,02/27/2025 10:00:00,SECI_SMOKY,SECISC_SMKHLUNWINDFARM_RA,-26.3434,-1.0367,-37.3152,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SECI_SMOKY2,SECISC_SMKHLUNWINDFARM2_RA,-26.3434,-1.0367,-37.3152,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SECI_TYRE_PRAT,SECI_TYRE_PRTT_LA,-16.7835,-0.7006,-28.0913,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,SEHA,SOUC,21.9699,0.2774,9.6841,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,SEILINGII,OKGESLNGWND7UNSEILING_WND_II_RA,-4.3792,-0.6115,-15.7762,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SERU,SOUC,21.9699,0.2774,9.6841,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,SETH,SOUC,21.9699,0.2774,9.6841,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,SGE,SGE,-10.3033,-1.4423,-20.8695,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SMEP,MISO,11.4595,-0.0159,-0.5331,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SOCO,SOUC,21.9699,0.2774,9.6841,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,SPA,SPA,35.3721,0.3954,22.9682,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPC,SPC,-2.2658,-0.0328,-14.2415,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPPNORTH_HUB,SPPNORTH_H,-9.9555,-0.8017,-21.1622,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,SPPSOUTH_HUB,SPPSOUTH_H,6.1492,-0.1288,-5.7304,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,SPRM_JRCT1,SPRMJRPS5UN6_RA,23.8956,0.4115,11.4756,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPRM_JRCT2,SPRMJRPS5UN7_RA,23.8956,0.4115,11.4756,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPRM_MCCT1,SPRMMACGTUNGT1_RA,24.5512,0.3611,12.1816,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPRM_MCCT2,SPRMMACGTUNGT2_RA,24.5512,0.3611,12.1816,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPRM_NIXA,SPRM_NIXA_LA,24.9998,0.4311,12.5602,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPRM_SPRM,SPRM_LA,23.7914,0.4222,11.3607,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPRM_SWCT1,SPRMSWPS5UN1_RA,23.7591,0.3436,11.4070,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPRM_SWCT2,SPRMSWPS5UN2_RA,23.7591,0.3436,11.4070,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPRM_SWPS1,SPRMSWPS5UNG1_RA,23.7591,0.3436,11.4070,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPRM_SWPS2,SPRMSWPS5UNUN_2_RA,23.7311,0.3156,11.4070,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.BCW1.BCW1,SPSNEEDMOREUNBLUECLOUD_WF_RA,18.4148,0.6445,5.7618,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.BETH.BETH,SPSCASTROUNBETHEL_WIND_RA,17.8845,0.3096,5.5664,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.BLACKHAWK1,SPSBLACKHAWUN1_RA,16.3004,-0.5795,4.8714,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.BLACKHAWK2,SPSBLACKHAWUN2_RA,16.3004,-0.5795,4.8714,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.BONITA.LORENZO.WND,SPSBLANCOUNLORENZO_WIND_RA,18.2270,-0.1380,6.3566,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.BONITA.WILDCAT.WND,SPSLOSTDRAWUNWILDCAT_WIND_RA,23.0138,0.8222,10.1831,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.CAPRKWND1,SPS.CAPRKWND1_H,17.0060,1.0246,3.9729,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.CHAVES.SLR,SPSCHAVESUNCHAVES_SOLAR_RA,95.0000,1.3885,81.6030,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.CIRRUSWIND,SPSCIRRUSUNCIRRUS_WIND_RA,18.6840,0.2445,6.4310,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.CUNNGHAM1,SPS.CUNNGHAM1_H,81.1369,1.2506,67.8778,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.CUNNGHAM2,SPSCUNNSUBUN2_RA,90.8532,1.2600,77.5847,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.CUNNGHAM3,SPSCUNNSUBUN3_RA,90.8532,1.2600,77.5847,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.CUNNGHAM4,SPSCUNNSUBUN4_RA,81.1369,1.2506,67.8778,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.ENGCARBON1,SPSINDUSTR2UNENGCARBON1_RA,16.5729,-0.3197,4.8841,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.GBTL.BETHEL,SPSCASTROUNGOOG_BETHEL_WF_RA,17.8845,0.3096,5.5664,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.GGPO.STOCKYARD10_11,SPSDUMAS_SUUNEXELON10_11_RA,16.3400,-0.4006,4.7322,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.GGPO.STOCKYARD4,SPSHANSFORDUNEXELON4_WIND_RA,14.1182,-0.9471,3.0568,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.GGPO.STOCKYARD5_6,SPSSHERMANUNEXELON5_6_RA,15.6595,-0.4091,4.0601,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.GGPO.STOCKYARD7_8,SPSETTERUNEXELON7_8_RA,16.3362,-0.2239,4.5516,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.GGPO.STOCKYARD9,SPSMOORE_COUNEXELON9_WIND_RA,16.0507,-0.4383,4.4806,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.GPW1.GREATPLNS,SPSGRTPLAINUNWINDFARM_RA,12.6998,-0.9711,1.6625,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.GPWA.GPWA,SPSHITCHUNGPWA_RA,12.6998,-0.9711,1.6625,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.GPWB.GPWB,SPSHITCHUNGPWB_RA,12.6998,-0.9711,1.6625,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.GPWC.GPWC,SPSHITCHUNGPWC_RA,12.6998,-0.9711,1.6625,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.GRID.WRAB,WRAB_DDR,17.3252,-0.0350,5.3517,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.GRVW.GRVW,SPSHITCHUNGPVW_RA,12.6998,-0.9711,1.6625,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.GSEC.ANT2,SPSANTELOPEUNANT2_RA,18.6249,0.2208,6.3956,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.GSEC.ANT3,SPSANTELOPEUNANT3_RA,18.6249,0.2208,6.3956,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.GSEC.ELK1,SPSTUCOUNELK1_RA,18.5394,0.2388,6.2921,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.GSEC.ELK2,SPSTUCOUNELK2_RA,18.5394,0.2388,6.2921,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.GSEC.ELK3,SPSTUCOUNELK3_RA,18.5394,0.2388,6.2921,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.HALE.WND,SPSTUCOUNHALE_WIND_RA,18.6249,0.2208,6.3956,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.HARRNGTN1,SPSHARRSUBUN1_RA,17.1154,-0.4325,5.5394,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.HARRNGTN2,SPSHARRSUBUN2_RA,17.1149,-0.4325,5.5389,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.HARRNGTN3,SPSHARRSUBUN3_RA,17.1152,-0.4324,5.5392,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.HMWI.HMWI,SPSMAJESTICUNWINDFARM_RA,16.7790,-0.7203,5.4909,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.HOBBS.CC,SPSHOBBSPLT1,83.7791,1.2498,70.5208,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.JONES1,SPSJONESSUBUN1_RA,18.6691,0.2316,6.4290,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.JONES2,SPSJONESSUBUN2_RA,18.6691,0.2316,6.4290,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.JONES3,SPSJONESSUBUN3_RA,18.6691,0.2316,6.4290,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.JONES4,SPSJONESSUBUN4_RA,18.6691,0.2316,6.4290,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.LCEC.STERLINGWIND,SPSNRTH_INTUNSTERLING_WIND_RA,50.1692,1.1910,36.9698,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.MADDOX1,SPSMADDOXSUUN1_RA,79.9131,1.2519,66.6527,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.MADDOXCT2,SPSMADDOXSUUN2_RA,79.9131,1.2519,66.6527,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.MAMMOTHWND,OKGEMAMTHPW7UNMAMMOTHWND_RA,-4.3533,-0.5856,-15.7762,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.NICHOLS1,SPSNICHSUBUN1_RA,17.0194,-0.4800,5.4909,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.NICHOLS2,SPSNICHSUBUN2_RA,17.0194,-0.4800,5.4909,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.NICHOLS3,SPSNICHSUBUN3_RA,17.1085,-0.4340,5.5341,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.NUEN.WRI1,SPS.NUEN.WRI1_H,17.3252,-0.0350,5.3517,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.ORPLFRISCO,SPSDWSFRSCOUNFRISCO_WIND_RA,14.4460,-0.7533,3.1909,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.ORPLPRN1_2,SPSPRINGLEUNPRGLE_WIND1_2_RA,16.0657,-0.5133,4.5705,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.PALODURWND,OKGEBVRCNTY7UNPALODURWND_RA,-9.8278,-0.9659,-20.8704,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.PANTEXWND,SPSPANTEX_SUNPANTEXWND_RA,16.9003,-0.5991,5.4909,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.PLANTX1,SPS.PLANTX1_H,18.0025,0.5191,5.4749,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.PLANTX2,SPS.PLANTX2_H,18.0025,0.5191,5.4749,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.PLANTX4,SPSPLXSUBUN4_RA,17.8539,0.5148,5.3306,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.PLSNTHLWND,SPSCROSBY2UNPLSNTHILLWND_RA,18.4747,0.0812,6.3850,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.PWII.PWII,SPSBULLCREKUNPONDEROSA_II_RA,13.4136,-1.0064,2.4115,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.QUAYCNTY,SPSQUAYCNTYUNQUAYCOUNTY1_RA,17.2572,1.2758,3.9729,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.RALLSWIND,SPSHENDRIC2UNRALLS_WIND_RA,18.5087,0.1152,6.3850,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.RICHRDSN1,SPSINDUSTR2UNRICHARDSON1_RA,16.6005,-0.2920,4.8841,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.ROSVELTWND,SPSCROSSRDSUNROSVELTWND_RA,14.6155,0.7955,1.8115,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.ROSWLL.SLR,SPSCHAVESUNROSWELL_SOLAR_RA,95.0000,1.3885,81.6030,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.SAGAMORE.WND,SPSCROSSRDSUNSAGAMORE_WIND_RA,14.6155,0.7955,1.8115,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.SJUANWIND1,SPSSAN_JUANUNWINDFARM_RA,14.0888,1.1675,0.9128,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.SPINSPUR,SPSSPINSPURUNSPINSPUR_WIND_RA,11.1000,-0.5302,-0.3783,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.SUNE_SPS1,SPSDOLLARHIUNSUNE_SPS1_RA,89.0198,1.8150,75.1963,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.SUNE_SPS2,SPSS_JALUNSUNE_SPS2_RA,89.0701,1.8653,75.1963,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.SUNE_SPS3,SPSLEA_ROADUNSUNE_SPS3_RA,85.7929,1.7722,72.0122,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.SUNE_SPS4,SPSMONUMENTUNSUNE_SPS4_RA,79.6179,1.3787,66.2307,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.SUNE_SPS5,SPSHOPI_SUBUNSUNE_SPS5_RA,93.6818,1.8218,79.8515,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.SWBD.BD,SPS_BD_SOCO_RA,-14.3354,-1.3506,-24.9933,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.TNSK.LLANOWIND1UNIT,SPSLLANOUNWNDFRM_RA,17.2919,-0.0787,5.3621,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.TOLK1,SPSTOLKSUBUN1_RA,17.5792,0.6060,4.9648,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.TOLK2,SPSTOLKSUBUN2_RA,17.5792,0.6060,4.9648,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.TPS4.MILO,SPSCROSSRDSUNMILO_WIND_RA,14.6155,0.7955,1.8115,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.VOLT.0005,SPSLYNNUNLYNN_DDR_GEN_RA,18.7683,0.3235,6.4363,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.VOLT.0006,SPSWELLMAN2UNWELL_DDR_GEN_RA,29.5472,0.9891,16.5497,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.VOLT.0023,SPSW_MULESHUNMULE_DDR_GEN_RA,17.8495,0.8891,4.9519,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.VOLT.0025,SPS.VOLT.0025_H,18.7035,0.8730,5.8221,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.VOLT.0033,SPS.VOLT.0033_H,18.0649,0.1591,5.8973,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.VOLT.0045,SPS.VOLT.0045_H,89.0198,1.8150,75.1963,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.VOLT.0046,SPS.VOLT.0046_H,92.7691,1.8703,78.8903,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.VOLT.0047,SPS.VOLT.0047_H,92.7011,1.8023,78.8903,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.VOLT.0052,SPS.VOLT.0052_H,18.6631,0.2696,6.3850,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.VOLT.0113,SPS.VOLT.0113_H,17.0446,1.1454,3.8907,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.VOLT.0136,SPS.VOLT.0136_H,13.7398,-0.8494,2.5807,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.VOLT.0137,SPS.VOLT.0137_H,13.7232,-0.8700,2.5848,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.VOLT.0163,V163_DDR,17.0113,-0.3279,5.3307,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.VOLT.0168,V168_DDR,17.0191,-0.1722,5.1828,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.VOLT.0180,V180_DDR,92.7691,1.8703,78.8903,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.VOLT.0181,V181_DDR,13.6770,-0.8150,2.4835,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.VOLT.0182,V182_DDR,93.8614,1.7311,80.1218,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.VOLT.0199,V199_DDR,30.4945,0.9442,17.5418,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.VOLT.0200,V200_DDR,82.7086,1.5062,69.1939,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.VOLT.0235,V235_DDR,14.4460,-0.7533,3.1909,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.WFEC.CAPROKWIND,SPSCAPROCKUNWINDFARM_RA,17.0060,1.0246,3.9729,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.WFEC.CHAVES2SOLAR,SPSCHAVESUNCHAVES_SOLAR2_RA,95.0000,1.3885,81.6030,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.WILDORADO,SPSWILDORADUNWINDFARM_RA,17.1922,-0.4045,5.5882,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS.WTAMWIND,SPSPALO_DURUNWTAMU_WIND_RA,17.2709,-0.2839,5.5463,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS_SPS,SPS_LA,48.5249,0.8455,35.6709,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SPS_WTMN_SPS,SPS_WTMN_SPS_LA,22.5982,0.6825,9.9072,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SSCN_NPPD,SSCN_NPPD_LA,-6.9932,-0.8602,-18.1415,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,SWPA.SIKE.GEN,WRSIKESTONUNSIKEGEN_RA,21.0522,0.1870,8.8568,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,SWPA_SIKE_LOAD,SWPA_SIKE_LOAD_LA,21.0522,0.1870,8.8568,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,TAL,SOUC,21.9699,0.2774,9.6841,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,TEC,SOUC,21.9699,0.2774,9.6841,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,TPW_PETERSBURG,OPPDWHITHORSUNPTRS_WIND_RA,-9.9200,-1.7470,-20.1815,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,TVA,TVA,20.3492,0.2016,8.1391,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,UCUHUB,UCUHUB_H,-13.4002,-0.5729,-24.8358,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,UCUHUB17,UCUHUB17_H,-15.2185,-0.9028,-26.3241,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,UCUHUB18,UCUHUB18_H,-14.6114,-0.7722,-25.8477,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,UCUHUB19,UCUHUB19_H,-15.8506,-0.7602,-27.0988,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,UCUHUB20,UCUHUB20_H,-15.0344,-0.7176,-26.3253,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,UCUHUB21,UCUHUB21_H,-16.0820,-0.8515,-27.2389,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,UCUHUB22,UCUHUB22_H,-16.1737,-0.8618,-27.3204,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,UCUHUB23,UCUHUB23_H,-16.2117,-0.8395,-27.3807,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,UCUHUB24,UCUHUB24_H,-13.3389,-0.7819,-24.5655,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.AWD1.AURAWIND,WAUETANDEUNAWD1_WIND_RA,-2.2827,-0.0278,-14.2633,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.AURORA,WAUETANDEUNAWD2_WIND_RA,-2.2827,-0.0278,-14.2633,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.AVS1,WAUEANTELOPUNANTELO_1_UNIT_RA,-2.9939,-0.5535,-14.4488,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.AVS2,WAUEANTELOPUNANTELO_2_UNIT_RA,-2.9939,-0.5535,-14.4488,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.BALDWIN,WAUEHILKENUNWILTON_3_UNIT_RA,-2.1154,-0.4160,-13.7078,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.BRADY1,WAUEDAGLUMUNBRADY_WIND_1_RA,-2.9439,-0.4333,-14.5191,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.BRADY2,WAUEDAGLUMUNBRADY_WIND_2_RA,-2.9439,-0.4333,-14.5191,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.BURKE,WAUETANDEUNBURKE_WIND_RA,-2.2827,-0.0278,-14.2633,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.CAMPBLCO,WAUECAMPBLCOUNCAMPBLCO_WIND_RA,-1.9185,-0.3281,-13.5989,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.CP01.DDR,MCLEAN_DDR,-2.1003,-0.1996,-13.9091,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.CROSSWINDS,WAUEAYRSHRCBUNAYRSHR_1_UNIT_RA,-3.7175,-0.7436,-14.9824,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.CROWLAKE,WAUEWESSPRNGUNCROWLAKE_UNIT_RA,-5.6612,-1.1542,-16.5154,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.CULBERTSON1,WAUECLBRTSNGUNG2_CT_UNIT_RA,-2.0942,0.2605,-14.3632,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.CULBERTSONWH,WAUECLBRTSNGUNHEATRECG_UNIT_RA,-2.0942,0.2605,-14.3632,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.DAYCOUNTY1,WAUEDAYCNTYWUNDAYCOWND_UNIT_RA,-3.7783,-1.1921,-14.5946,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.DCS1,WAUEDEERCRKUNCT1_UNIT_RA,-3.1353,-0.6491,-14.4947,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.EDGELEY,WAUEEDGELEYUNPOMONA_1_UNIT_RA,-2.1320,-0.1996,-13.9408,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.EFW2,WAUEWISDOMCBUNWISDOM_2_RA,-4.2779,-0.8229,-15.4635,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.ESTHERVILLE,WAUEESTRVMUUNESTRVLLE_UNIT_RA,-3.6827,-0.6747,-15.0164,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.GARVINWH,WAUEIVANHOEWUNHEATRECG_UNIT_RA,-3.3569,-0.7113,-14.6540,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.GGS1,WAUEGROTONUNGROTON_1_UNIT_RA,-3.2520,-0.6659,-14.5946,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.GGS2,WAUEGROTONUNGROTON_2_UNIT_RA,-3.2520,-0.6659,-14.5946,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.HIDEWOODWH,WAUEBLAIRUNBLAIR_1_UNIT_RA,-2.8838,-0.5647,-14.3275,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.HYDECOUNTY,WAUEHIGHMRWDUNHIGHMR_1_UNIT_RA,-5.7770,-1.1402,-16.6453,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.LAKOTA,WAUEGERLEDCBUNGERLED_WF_UNIT_RA,-3.4597,-0.4965,-14.9716,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.LCS1,WAUELONESMCKUNG1_UNIT_RA,-2.5513,-0.2102,-14.3496,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.LCS2,WAUELONESMCKUNG2_UNIT_RA,-2.5513,-0.2102,-14.3496,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.LCS3,WAUELONESMCKUNG3_UNIT_RA,-2.5513,-0.2102,-14.3496,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.LCS4,WAUELONESMCKUNG4_UNIT_RA,-2.6846,-0.3424,-14.3507,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.LCS5,WAUELONESMCKUNG5_UNIT_RA,-2.6846,-0.3424,-14.3507,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.LCS6,WAUELONESMCKUNG6_UNIT_RA,-2.6846,-0.3424,-14.3507,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.LINDAHL,WAUELINDAHLSUNLINDAHL_WIND_RA,-2.3089,-0.0870,-14.2304,12.0085
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.LOS1,WAUELELANDOUNLELAND_1_UNIT_RA,-2.8022,-0.5300,-14.2806,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.LOS2,WAUELELANDOUNLELAND_2_UNIT_RA,-2.9655,-0.5446,-14.4293,12.0084
02/27/2025 04:00:00,02/27/2025 10:00:00,WAUE.BEPM.LRSE,WAUELARAMIEUNBEPM_RA,-10.7611,-1.5326,-21.2370,12.0085
